tweet_id,customer_message,support_response,intent
512549,"HELP... Question for iPhone users. How do I backup/restore a new phone WITHOUT transferring my 10 000 photos across? Wana save storage🤔???","Hey Dale, we'd be happy to help you find the best solution to save space and still transfer the information you want to your new iPhone. Send us a DM with some details about what you do want to move over and we'll take it from there. https://t.co/GDrqU22YpT",how_to_question
512601,"Downloaded to device","Alright. Have you had a chance to update to iOS 11.2 yet? If not, let's follow the steps here to do so: https://t.co/80YRnjDFDk Be sure to back up before updating. Let us know if this helps.",no_actionable_content
513615,"Spinning gear. Mine and my wife’s both started happening today. Pre update. Now updated. Still same.","Were you and your wife using the same application or feature prior to this happening? How was the iOS update installed? Send us a DM, we'll continue there. https://t.co/GDrqU22YpT",software_issue
514763,"It’s a album that’s available via AppleMusic subscription","Thank you for letting us know! When you restart, are you able to download the album?",how_to_question
514793,"Thanks for the reply. I got someone one chat.","You're most welcome! Please feel free to reach out to us again if you need any more help, and we'll be here for you. Have a great night!",no_actionable_content
514794,"I need help with something. I got a refund from two songs that I returned to iTunes but have yet been refunded my money. What's taking so long?","We're not able to help out with this over Twitter, but reach out to our iTunes Store support via the following link and they can look in to it with you from there: https://t.co/SDIe7UiyJN",purchase_billing
514831,"Question if the day. Should a 42mm series 1 watch that cost $500 have charge issues after two years. Mind you no damage and Apple troubleshooter says watch has a strong battery. All occurred after the latest watch update.","We'd like to continue working with you to resolve the power issue with your Watch. Please send us a DM, and we'll move forward from there. https://t.co/GDrqU22YpT",hardware_issue
515843,"I just installed the new update, I think it solved the issue. Thanks!","Great, we're happy to hear the issue is resolved. Feel free to reach back out to us if need be. We'll be here to help any way we can.",no_actionable_content
51631,"Please fix this issue, it's soooo annoying !! https://t.co/h4V15jyuB0","We'll be happy to assist as best we can. Are you updated to iOS 11.1? We released that yesterday.",general_complaint_vague
517083,"after I installed the latest update on my phone, half the time I plug in my charger I get “This accessory may not be supported” and it won’t charge. What’s up with that guys?? 🤔🤔🤔","You’re in the right place for help. Check out the bottom section of this article titled, “If an alert says that your accessory isn’t supported or certified”: https://t.co/uqxquywOey If you need further assistance, let us know.",hardware_issue
517154,"Happening to me too - i upgraded to latest ioS in order to see if it would fix the problem but the problem remains","We can help out. Are you currently on iOS 11.1.2? Are you seeing this issue with any specific apps or usage? Do you do anything to restore function?",general_complaint_vague
517207,"Wow was on hold for like 10 min with and they hung up on me , been tryin to recover my Apple ID password all week 😒😒","We are so sorry the call was interrupted. Let's get a call scheduled for you at your earliest convenience. Please tap here to meet us in a DM and we'll be glad to set that up: https://t.co/GDrqU22YpT",account_data_issue
517220,"fix this I.T situation when i text","Let's work on this together. Which iOS version are you running? Let us know in DM. https://t.co/GDrqU22YpT",general_complaint_vague
518323,"Since the security update things have gone wrong. Safari crashes constantly, spotlight crashes and re-starts on the task bar constantly. God knows what else is now not happy. This is driving me to distraction. https://t.co/4FaZ8Byqn8. Please fix ASAP😡😡","We’ve got your back. Let’s gather more details to see what’s going on. Does Safari unexpectedly close when you are trying to open it or while you are using it?",software_issue
519190,"You have the worst customer service and treat your customers like dirt. I’m filing a BBB Complaint due to your scam billing practices. On the phone for days and you reps hang up on people!! 4 times today! Horrible","We want to help. Reach us via DM to continue. https://t.co/GDrqU2kzhr",general_complaint_vague
519253,"has anyone else reported the iPhone X restarting randomly when unlocking the phone?","Thanks for reaching out to us. We want to help look into this. Can you tell us when this first started happening?",software_issue
520184,"still sitting here not working because has turned into a shit show of a software company https://t.co/FY8MuGxWA9","We'd like to help. DM us which type of MacBook you're using and what exact issues your experiencing. https://t.co/GDrqU2kzhr",general_complaint_vague
520226,"iPhones just keep shutting down and the whole clock app broken????","Let's get things worked out there. We can continue in DM to gather more information from you there. https://t.co/GDrqU2kzhr",hardware_issue
520237,"iphone x bought on apple want to switch carrier from t-mobile to verizon -- rep had a problem finding my order + put on hold forever and failed to transfer to manager!!! ... can anyone help me?","We'd love to help you get this order sorted out. Please reach out to our Apple Online Store Support team for assistance here: https://t.co/8yjRd2eYRQ",purchase_billing
520265,"Found out I’ve been paying $14.99 every month of HBO NOW thru when I cancelled this subscription like 5 months ago. Could’ve been watching GOT. Damn","We understand the importance of canceling recurring subscriptions you didn't plan to continue. Is the subscription still showing as active in Settings &gt; [your name] &gt; iTunes &amp; App Store? Does it show in recent purchases as described here: https://t.co/7LU2niNyh7",purchase_billing
520277,"your latest iOS update on iPhone7 is rendering my unit useless as it keeps auto shutting down constantly thank you","We'd like to help you sort out the trouble you're having with your iPhone. Which version of iOS 11 have you updated to?",software_issue
521285,https://t.co/zXLecBssGw,"Thanks so much for reaching out to us, we'd be happy to look into why your iPhone is unexpectedly restarting. To start, can you DM us which iPhone and iOS version you're using? https://t.co/GDrqU2kzhr",no_actionable_content
522062,"hi , i have upgrage my iphone 5s to IOS 11.1.2 and the phone always loading and back to security code whe we try to an application, please help","We're here for you. Let's see if we can get to the bottom of this together! Does this behavior only happen when trying to open a certain app; if so which app? Are you able to determine which security code it's asking for? https://t.co/GDrqU2kzhr",software_issue
522081,"Just bought an iPhone X. Charged it using USB and it stopped at 80%. Tips?","Thank you for reaching out. We received your DM and will continue to work with you there.",hardware_issue
522105,"Got an event tomorrow and need my iphone and just had to do a hard reset at 2am cuz it kept crashing! 😱 I couldn’t sleep and looked on my phone at something... #iphonecrashing","We'd love to help! Which version of iOS are you using under Settings &gt; General &gt; About?",software_issue
522108,"Hard reset didn’t work and it crashes so much it’s hard to even use to check stuff. It’s updated though I checked. Took off all recent apps but still doing it.","We know the importance of getting that fixed quickly! You'll want to get your device updated to correct that issue. Here's the steps: https://t.co/osZOKKTalm",software_issue
523006,"also you overcharged me $10 this month for my iTunes bill.","Thanks for reaching out! For this particular issue, we'd like to get you in touch with our iTunes Store Advisors. They can be reached by chat, phone, or email here: https://t.co/SDIe7UA9Bl",purchase_billing
523026,"I was charged for a purchase I did not authorize","Thank you for reaching out. We received your DM and will continue to work with you there.",purchase_billing
52306,"I’ve forwarded it to the phishing email account that you guys have.","Thank you! We appreciate the submitted information.",no_actionable_content
52308,"Yung wassup with the letter “I️”???","We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.",software_issue
523860,"I am contacting you from Kuwait.My dead iPhone was acting like mad 😡, calling and moving among among apps like https://t.co/7NFocWYnWj doesn't have an office im kuwait.I tried to fix it at your agent but useless.Can I replace it and pay ...thanks for your care","No worries at all. Can you let us know the iOS version you have installed? Also, did you try restarting the iPhone? Send us a DM. https://t.co/GDrqU2kzhr",hardware_issue
523868,"why ios 11.1.2 often self rebooting? It back to passcode again","We want you to have an iPhone that works. Send us a DM and we'll tackle this issue together. https://t.co/GDrqU2kzhr",software_issue
524513,"same here.. any resolution now??","Let's get your iPhone working smoothly. We got your DM, and will continue there. Look for a reply shortly.",general_complaint_vague
524514,"Any Solution for this bug?! I just can‘t use my phone","We've released an update that should help with this issue. Check out this article for more information. Be sure to create a back up before updating: https://t.co/osZOKKTalm Let us know if this helps, we're here for you!",software_issue
524534,"ughhh my screen sensitivity has been sooo off. liking random ppls pics on IG. FT the wrong Person. this is just a no!","We can see how liking the wrong pic might get confusing. Let's partner to see if we can help. Meet us in DM with the device and iOS version you're using. We'll work together there. https://t.co/GDrqU2kzhr",hardware_issue
53568,"wouldn't it be a crazy thing if your phones didn't periodically erase all the contacts on it? Crazy. I know","We understand how important contacts are. Are they being synced from a specific account? DM us here: https://t.co/GDrqU22YpT",software_issue
53619,"Hi I had a problem in a store. I was absolutely disrespected to the point of tears last night when I came in for an appointment","We'd like to learn more about this situation. Send us a DM with all the details you can provide. https://t.co/GDrqU22YpT",general_complaint_vague
538632,"is there anyway that I can link my PayPal account to my Apple Pay and Apple wallet?","PayPal can currently only be used with the payment information with your Apple ID. For more information visit: https://t.co/Y0YoIRcZa7.",how_to_question
538643,"Every night Rob cusses for 5mins straight as he tries to get his phone to charge... we need new ones but they’re soooo expensive!","We certainly want you to be able to charge your iPhone without issues. Have you tried other chargers? If so, does the same happen with multiple chargers?",hardware_issue
538649,"love that is saying there is a problem with my debit card (there isnt) and not letting me download FREE apps because of it. fucking stupid. this + the move back to all glass means my next phone will be an android","We want to work with you on this. Here's a link to DM us. https://t.co/GDrqU22YpT",purchase_billing
538651,"I'm onto them now - seems like it's a worldwide issue but can't provide a solution time. Mine is crashing every 5-10 seconds on any app.","We know how vital it is to have your device working as expected. We'd recommend following the steps in this article to resolve this issue: https://t.co/osZOKKTalm",software_issue
538682,"My iPhone 6 shuts down a lot and loses its charge really quickly since updates. Good luck. I have to carry a power charger with me. #annoying","Try backing up and then updating to iOS 11.2 which was just released: https://t.co/80YRnjDFDk Send us a DM after testing a bit and let us know if the issue is resolved. https://t.co/GDrqU22YpT",hardware_issue
538702,"Every time i try to download a app or update one it asks for my billing information even tho the app is free. What do i do.","We're sorry to hear that you're having troubles downloading apps. We're happy to see what we can do to help. To get started, let's follow the steps here: https://t.co/U96y4MTG7k Let us know if the issue persists.",purchase_billing
539888,"just updated to iOS 11.2 and can’t find the new Apple Pay Cash 💳 settings. I’m In the USA 🇺🇸","Thanks for reaching out, we'd like to assist. Let's meet in DM and proceed from there. https://t.co/GDrqU22YpT",how_to_question
539938,"the App Store/iTunes keeps declining my credit card, how do i fix it?","We've received your DM. Please look for our reply there.",purchase_billing
539969,"my iPhone isn’t working at all and you guys took extra money out of my account .","We'd be happy to assist with any issues you're experiencing. Can you provide us more details about what's going on?",hardware_issue
540001,"with this new iOS update, it still disconnects WiFi &amp; Bluetooth till morning. We want it to TURN OFF from control center, make it happen. That was the old way, that should work.","Let your voice be heard. Leave feedback here: https://t.co/J46COPJzUo",software_issue
541073,"Just in apple store in Singapore with same problem. Global issue. Loads of people here with same issue. Go to settings, turn off notifications, then set the date to yesterday. This will fix it until apple release patch","If your device with iOS 11 unexpectedly restarts repeatedly on or after December 2, 2017, this article will walk you through a solution: https://t.co/Wc5MHFZb0p",software_issue
541198,"different iOS but the default text ringtone still plays instead of ones we’ve paid for. Get your shit together man.","Hey! We'd like to help you with the ringtone issue you mentioned here. Let us know which model device and exact iOS version you are using to get started please.",software_issue
542298,"Now my #iphonex doesn’t charge when it is turned on. It’s not been a good week for an user...","Let's get this figured out. We have some steps you can take here to help with charging. Please DM us the result. https://t.co/uqxquyfdn0 https://t.co/GDrqU22YpT",hardware_issue
542422,"Hi, my iPhone 7 keeps going to a buffering black screen and then takes me to enter my password again. But it's doing it every 20s! What should I do? Thanks.","We're glad to hear the update resolved this for you. If you need any assistance in the future, we're here for you.",software_issue
543647,"why does my iPhone keep shutting down? Brings up a loading screen every now and again?? was really hot about an hour ago as well and it wasn’t on charge was just on the side","Thank you for that information. Create a current iTunes or iCloud backup, and follow the steps in this article: https://t.co/osZOKKTalm.",hardware_issue
543718,"Cmon Why is “it” showing up as I.T. Y’all have to fix this glitches, I expect better 🤦🏾‍♂️","We're eager to get this resolved. Let's begin by making sure we're updated to iOS 11.2. You can check in Settings &gt; General &gt; About. If not, let's back up &amp; then update. If the issue persists, let us know. Update the iOS software on your iPhone: https://t.co/80YRnjDFDk",software_issue
54437,"WTF IS WRONG WITH MY IPHONE ??!!","We're here to help. Let us know exactly what's going on with your phone in DM. https://t.co/GDrqU22YpT",general_complaint_vague
545194,"Acheter un iPhone hyper cher pour qu’au final il bug a cause d’une mise à jour qu’ t’oblige a faire ! 😡😡","We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj",general_complaint_vague
545280,"The same problem I have and in 3 iPhone 6/5 and the new iPhone X 👎🏻and the company did not care about this problem and did not fix it for this has lost confidence in Apple products and continued with technical support a lot and never resolved the problem","That's not the type of experience that we'd like for you to have. We'd like to assist you with getting this sorted. Click here to join us in DM. We'll continue there: https://t.co/GDrqU22YpT",general_complaint_vague
545304,"my son has the iphone 5c to play pokemon go on, the game needs an update and when he clicks on update it takes him to the billing page ,any idea why please???","We'd be happy to look into this with you. Please meet us in DM and we'll continue there. https://t.co/GDrqU22YpT",third_party_app_issue
545341,"I keep redoing my fingerprint but most of times it doesn’t work .","Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT",hardware_issue
546521,"How to fix ""No Service"" in ios 11.1.2 in iphone 6s fix bugs....","We want to help. Could you please check under Settings &gt; General &gt; Software Update to see if you have iOS 11.2 available? If so, please make sure you have a current backup, and install the update. Let us know after that if you're still having the same issue.",how_to_question
546526,"what’s Wrong With This #Ios11.2 Update , I am Facing Battery Issues After Updating My Phone , I Have To Charge My Phone Twice A DaY , Kindly Please Provide Stable Ios Update to Fix Battery Issues of Iphone","We'll do everything we can to help! Join us in DM using this link to get started: https://t.co/GDrqU22YpT",hardware_issue
546546,"Please check the below fraud! Apple Thieves! Runtastic App whoever has made this! steal money that is what you do! faithless I am now! would have never save my a/c details on apple id if I was aware about this fraud! refund asap. https://t.co/gHzIqWxpMy","We want to get you in the right direction for help. Reach out to our iTunes department through the following link: https://t.co/SDIe7UiyJN",purchase_billing
546553,"No no. No issue with backup. Its just battery backup isnt going well. I need to charge it almost 3times a day.","OK your battery no longer holds a charge, got it! We'd be happy to assist with that today. Send us a DM to get started. https://t.co/GDrqU22YpT",hardware_issue
546639,"This IOS update has killed my phone, my battery life is shocking thanks to it and only lasts a couple of hours from a full charge instead of a whole day pissed offffffffff... 🤬😩","We'd be happy to look into this with you. Can you tell us which version of iOS you're currently using?",hardware_issue
546647,"Listen to me Fix this shitty bug. I didn’t pay so much money to be frustrated.","We're here to help. To get started, let us know what device you're using and the issue you're experiencing.",general_complaint_vague
546661,"I’ve updated to iOS 11.2, how do I use Apple Pay Cash?","The following guide provides detailed information on how to use Apple Pay Cash: https://t.co/DtZT7rYVIs Apple Pay Cash is only available to existing users in the United States at this time.",how_to_question
546677,"Hello! I just updated to iOS 11.2, but it is not offering me a way to set up the Apple Pay Cash Card. Am I missing something? TIA https://t.co/uvkbkbtnZV","Hello there. We'd love to help. Are you using iOS beta?",how_to_question
546688,"unable to add my debit card details for iTunes..Plz help","It's important to be able to get those apps in the iTunes and App Store when you need them. Our iTunes Store Team can help look into this with you. You can reach them here: https://t.co/SDIe7UiyJN to get started.",purchase_billing
548054,"Updated to 11.2 but no option to use Apple Pay Cash, is it not available?","We're happy to help! DM us with your location and we can look into this with you. https://t.co/GDrqU22YpT",how_to_question
548066,"I'm thinking of purchasing one of your refurbished iPod touch's. I'm looking at one on your UK site and was wondering what gets refurbished in these models. Is the screen replaced, the shell, the battery?","That's a good question. The devices are like new, their parts are replaced and as well, comes with the same warranty from Apple as a new device. You can see more here: https://t.co/gyLrDVLfRE DM us with additional questions https://t.co/GDrqU22YpT",purchase_billing
548136,"hi ive just paid to upgrade my storage and it asked me for my billing information and card info and i confirmed it but my storage plan hasnt changed ?","Let's start by making sure these steps were followed: https://t.co/nLbyAohjV7 Are you able to check on another device? Have you restarted?",purchase_billing
548140,"Dear any chance to place an order while travelling outside my country and ship it to my family in other country? it seams like you don't realise that people are mobile and economy is connected, not USbased only","Best bet would be to reach out to our Online Sales team for help with this. https://t.co/RmFSlCBcIE",purchase_billing
548144,"I face the similar issue. its not really restarting, but goes into lock screen after every minute. did you manage to find a solution?","Hey there! Thanks for tagging us so we can help you with your iPhone. Follow these steps to get your iPhone updated to iOS 11.2 and let us know how it goes: https://t.co/osZOKKTalm Make sure to back up first.",software_issue
548209,"what is ( DM )","DM is a Direct Message. You can send us one by clicking on the link below. https://t.co/GDrqU22YpT",how_to_question
549597,"Can I use Apple Pay Cash in the UK?","You can. Read more about Apple Pay, including which device and OS you have, here: https://t.co/aQ1W5badeQ",how_to_question
549632,"hello i just updated my ip6 to ios 11.2 and the battery drains waaaaay to fast like literally it lost 20% withing ten minutes without using anything. I’m so disappointed by this please help 😣😢","It does sound like you're experiencing some faster than normal battery drain and we'd like to help. Please DM us which app was the last one in use and we'll look furthering into this with you there. https://t.co/GDrqU22YpT",software_issue
550626,"horrible customer service. Was told the following statements from multiple CS reps: “I can’t help you and there isn’t anyone else you can talk to” “You’re barking up the wrong tree” “I know that you hate me right now” Very disappointing","We'd like to see how we can help. Can you tell us more about your experience? Was this at an Apple Store, or through Apple Support? Let us know in DM. Thank you. https://t.co/GDrqU22YpT",general_complaint_vague
550658,"My iPhone is rebooting every 30 second. Understand it’s a date bug. I believe 11.2 update fixes the issue. How do I fix it if my iPhone is not stable enough to download this update?","Our link here has the steps to follow for this: https://t.co/osZOKKTalm That 11.2 update you mentioning will resolve the restarting issue.",software_issue
550664,"stop disabling hey siri all the time im tired of having to set it up every fucking day","Hi. That's not the experience we want you to have when using Siri. We'd like to help. How long has this been occurring?",software_issue
55075,"Yes! Lately my battery life lasts way less than it used to do before downloading iOS 11.","Got it. DM us, and we'll look into this deeper. https://t.co/GDrqU22YpT",software_issue
550756,"kut kk apple mn iphone 8 heeft het nog geen maand gedaan voordat hij zovaak uit zichzelf opnieuw opstart dat hij onbruikbaar is geworden, fix je shit","We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj",software_issue
550769,"I downloaded iOS 11.2. Where is the Apple Pay icon? It never appears and I use Apple Pay all of the time at retailers and online transactions. #SoSadAboutIt","We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT",how_to_question
550771,"How long is suggested for an #iphone to be reset? This morning my #6s started to behave strange, kept locking itself after I denied installing the latest update. in the end, I needed to reset and erase all data after backing it up, which fixed the issue.","We're here to help. To clarify, you are wanting to know how long it takes for a device to reset or erase?",how_to_question
550784,"my phone keeps doing this. I tried turning off/on. No luck. Can you help? https://t.co/IODxRogTpc","Hey there! No worries, we've received your DM and intend to follow up there momentarily.",no_actionable_content
550787,"Not seeing Apple Pay Cash Card in just-installed iOS 11.2 ...?","We appreciate you reaching out to us. At this time Apple Pay Cash is currently not available.",how_to_question
550795,"Are there any Prepaid/Gift Cards that are compatible with Apple pay?","We'd like to help answer your question. Currently the only participating banks can be found here. https://t.co/qpnZf9J6gs",how_to_question
550797,"My iPhone isn't giving me the Apple pay cash option even tho I updated to iOS 11.2","We'd like to help. Could you tell us what country you're in and what device you have? That can have an impact on the Apple Pay availability.",how_to_question
550817,"Yes it’s enabled.","Thanks for those details. Just to make sure, what iOS version is currently installed? To find out, navigate to: Settings &gt; General &gt; About. Are you able to invoke Siri in any other way? Check out this article to learn more: https://t.co/7mwdoAblwV",no_actionable_content
550836,"I noticed it two days ago","Thanks! Can you tell us which iOS version you have? Settings &gt; General &gt; About will tell you.",no_actionable_content
552068,"i have ios 11.2 but still no apple pay cash???","Thank you for taking the time to reach out to us. Please send us a DM, so we can take a closer look. https://t.co/GDrqU22YpT",how_to_question
552071,"It is so hard to play with this update shutting the game off after a minute of not touching the screen now 😫😫 #yesistillplaysometimes","We'd like to help. Is your iPhone going to sleep or is something else happening? Please shoot us a DM. https://t.co/GDrqU22YpT",software_issue
552083,"how do I enable Apple Pay cash?","Thanks for reaching out about Apple Pay Cash. Please check our https://t.co/DtZT7rYVIs, for details regarding technical specification and set up. Still have questions? Let us know in DM. We're happy to help. https://t.co/GDrqU22YpT",how_to_question
552117,"So the new iOS 11.2 update is here with Apple Pay but it’s not completely activated for use for everyone. Why?! I need my Apple Pay, today!! (Lol) Can someone help?! #LoyalAppleCustomer #iPhone7Plus #ApplePay","We know how great new features can be. For Apple Pay assistance, please reach out to our Apple Pay Support team here: https://t.co/IBIY3vMgPj They'll be able to help.",how_to_question
552119,"Hmm. Updated to iOS 11.2 but no option for Apple Pay Cash in “Wallet &amp; Apple Pay” in Settings. How do I enable it?","Thanks for asking about using Apple Pay Cash. We're excited to use it too! It is not yet available. Keep checking our website for an update.",how_to_question
552139,"Updated to 11.2 but no sign of Apple Pay Cash? In the UK here using iPhone X. why? https://t.co/Pj4Pbf9SkB","Thanks for reaching out to us. Apple Pay Cash is only available to those who were using it in iOS 11.2 Beta before it went public. We do not have a public release date yet, but keep an eye on our Apple Newsroom here: https://t.co/lSTj2OddQ3",how_to_question
552143,"just got hung up on after 15 minutes on hold. i was just trying to get a price for a damn battery replacement 🤬🤬🤬","We want to help. Please DM us which model iPhone you have and what country you're in. We'll look into this with you there. https://t.co/GDrqU22YpT",purchase_billing
552148,"I would like iOS 11.2 to be available to download because apparently that’s the only way to fix it","Is your device connected to Wi-Fi currently? Let us know in DM. https://t.co/GDrqU22YpT",how_to_question
552176,"hey i can’t change my country unless I spend my credit but I only have $0.02, what do I do? I can’t purchase anything with it??","We'd like to get you to the right place for assistance. Reach out to our iTunes Store Support Team here: https://t.co/SDIe7UiyJN",account_data_issue
552181,"wollte heute einen gekauften Song auf meinen Computer runterladen und kriege diese Meldungen, ich benutze meine AppleIDschon immer nur mit diesem PC und meinem iPhone, wie behebe ich das Problem? https://t.co/fRy75SGkSi","We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj",software_issue
552575,"Hi. Nothing for 43p on my purchase history.","To make sure this is not a phishing attempt, please check out: https://t.co/LNMCdqt6fD However, if you notice any charges on your accounts, please reach back out to us and we can get you into the right hands to take a closer look.",purchase_billing
552577,"Is there any way to find out what that charge was for?","We have a dedicated billing team who can look into this more with you. You can get in touch with our billing team by first creating a support case on our website here: https://t.co/SDIe7UiyJN",purchase_billing
553510,"Hello the camera 📷 app is blurry (out of focus) after I update my iPhone 8 to 11.2 ☹️😤","We appreciate you taking the time to reach out to us, we'd like to help. Check out the section titled ""Your photos are blurred or out of focus"" here: https://t.co/r1DRfaFLIU Let us know if you have questions: https://t.co/GDrqU22YpT",software_issue
553520,"Those are the only keys that don't work, no matter what App I have open! I normally use them to play/pause/rewind Spotify but suddenly stopped working. It's a built in keyboard not wireless","In your Keyboard System Preferences is there a check in the box next to ""function keys as standard function keys?""",hardware_issue
553522,"Nope, that box is unticked","If you hold down the Fn key and press them, do they respond as function keys?",no_actionable_content
553528,"Bought a new #iPhone8Plus from and the phone does not charge from the mains. Very disappointing experience as a first time customer.. and were not much help either.. not impressed. Should have stayed with https://t.co/SvcA8ylkLH","We'd like to know more about the issue you're experiencing. Join us in DM with additional details to get started: https://t.co/GDrqU22YpT",hardware_issue
553553,"Hi, why Apple Pay doesn’t work in Saudi Arabia?","Thanks for reaching out. We're happy to look into this with you. Please DM us the kind of iPhone you're using. https://t.co/GDrqU22YpT",how_to_question
553567,"donde está la carga rápida que decís que lleva el iPhone X? Con 11.2 y un cargador Quick Charge 3.0 no solo no es más rápida si no más lenta.","We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3w3RGR or join https://t.co/OczyRxpjG0",hardware_issue
553580,"my iPhone 8 Plus keeps crashing after running any app. Heard there’s a bug goin around. Anyone else having this problem? 🤦‍♂️","Thanks for contacting us. We know how important it is to have your device working properly. We recommend backing up your device and following the steps here: https://t.co/osZOKKTalm This will walk you through backing up your device: https://t.co/4f8hwT5to6",software_issue
553584,"why does the iPhone die when it’s cold outside?","We're glad you reached out. Check out this article and let us know if you have questions: https://t.co/otCvUAaFQq",hardware_issue
553595,"hello I just updated my iPhone 6 to iOS 11.2 is Apple Pay works in iPhone 6 and how to activate","Thanks for reaching out. We're happy to look into this with you. Please DM us your current country and we'll go from there. https://t.co/GDrqU22YpT",how_to_question
553675,"I don’t have any subscription for any services and yet, I still get charged $9.99 every other month. Please fix this","This article may help: https://t.co/A5QhKRZhQQ You can reach out with questions here: https://t.co/YZKYT7KOTB",purchase_billing
554730,"So another update will be necessary to get it?","You will start seeing that feature roll out next week. If another update is required, you will see that on your iPhone.",how_to_question
554738,"it doesn’t say anything about security reasons","Let's continue troubleshooting. Are you able to sign in here: https://t.co/GCy9eQm7Th",account_data_issue
554774,"Hey you are drunk! Should I email when charged €650 ? :) https://t.co/tWMLONoI6O","Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT",purchase_billing
554778,"Why is my phone turning off at 50%??? fix this shit","We'd love to help with this. Which iOS version are you using? Please let us know in DM. https://t.co/GDrqU22YpT",software_issue
554784,"Honestly though when is charging more for my phone than I pay in rent, they should be able to afford tech support that doesn’t leave me on hold for 15 minutes and counting..... that’s personal concierge money. I have ONE QUESTION 🙄","Hey! We should be able to help you with that one question. What's going on?",general_complaint_vague
554812,"so iOS 11.2 with Apple Pay cash is out... how do you configure it?","We can assist by providing some info. If you're in the US, that feature will require iOS 11.2 and will begin rolling out early next week.",how_to_question
554816,"it's good to want to take my iPhone service .. but the person was wrong in my email .. I have no order summary or intervention voucher .. they come to get my iPhone 5 December! 🤔🤔","We'd like to look into what's happening with you. Could you join us in DM with more info on what's happening? https://t.co/GDrqU22YpT",purchase_billing
554848,"USA and problem solved via genius bar","We're glad you were able to solve the issue. Have a great night.",no_actionable_content
554907,"Have Had my iPhone X for less than 24 hours in an official case and the screen is already broken. Fell a foot off my platform bed. I buy the case so my phone won’t break. Can you make a case that works? Or recommend one? Also, fix my phone","We know how important it is to be able to use your iPhone with an unbroken screen. We can help you with your options. DM us your country to start. https://t.co/GDrqU22YpT",hardware_issue
554917,"so i didn’t make this purchase but the dates don’t add up. #help https://t.co/z0qwzYnj2g","Thanks for sharing this information. We know how important it is to make sure your accounts are secure. Please do not click on any links on this email. You can read more about identifying fraudulent “phishing” emails here: https://t.co/LNMCdqt6fD",purchase_billing
554927,"Thank you!","You're welcome.",no_actionable_content
555255,"Hi just a little stressed at the moment because my iphone won't work and the animals of Pocket Camp need me.","We want to help. What issues are you experiencing with your iPhone?",general_complaint_vague
556023,"Well, the #iOS11 issues continue with 11.2: now my #iPhoneX will not charge via an external USB 3.0 hub on an #iMac. Worked great until today.","Hello. We'd like to look into this with you. Have you had the chance to restart your iPhone X yet? To restart your iOS device: https://t.co/JWOTqcWcbG",hardware_issue
556029,"Your OEM Lightning cable, needs to be built better. Its good quality, but it breaks off way to easy at the tip inside the charge port for iOS devices.","We'd like to offer you support assistance if you are having a current issue with your Lightning cable. DM us at the link below. https://t.co/GDrqU22YpT",hardware_issue
556047,"Hi. please help https://t.co/jVfxodsMGY","Let's get you to the best place for help with your Photos. Please reach out to our phone team here: https://t.co/IBIY3vMgPj",no_actionable_content
556062,"How do you submit a #bug to if you’re not a developer? 🤔","We'd like to help. Please DM us additional details to the issue you're experiencing and we'll go from there. https://t.co/GDrqU22YpT",how_to_question
556094,"I talked to customer service they said they’d refund me got off phone they didn’t","Thanks for providing that for us. Can you provide us more details of when you spoke to our support team? https://t.co/GDrqU22YpT",purchase_billing
556126,"Yes, it worked! Thank you!","Excellent! We're glad to hear that your Face ID is working as it should. If you have any questions down the road, we're here daily from 5am until 8pm Pacific time. Enjoy the rest of your weekend!",no_actionable_content
556185,"was hoping ios11.2 would fix the significant locations widget..... Still doesn't work. https://t.co/RIeIHitRQI","We'd like to see how we can help. Do you have Significant Locations enabled in Settings &gt; Privacy &gt; Location Services &gt; System Services &gt; Significant Locations? Let us know in DM: https://t.co/GDrqU22YpT",software_issue
556962,"Yes, I tried everything including a restore to 11.1.2. On 11.1.2 everything works fine. A fresh restore to 11.2 without applying my backup still showing this problem! Video, Foto, Square Portrait etc. are out of focus on the back side Camera.","We'd like to take a deeper look into this. DM us which model iPhone you're working with and we'll take it from there. Thank you. https://t.co/GDrqU22YpT",software_issue
556968,"How do i close these tabs? Anyone ? Someone? https://t.co/5EaTaK7IhL","Hey there! We're here to help! Check out this article on how to force an app to close as the method for doing so is different between the iPhone X and other models: https://t.co/RqqIctrDWV Let us know if you have any questions.",how_to_question
556982,"Already have 11.2. The article didn’t help. Got anything else?","We want to make sure we have all the details correct. When updating to iOS 11.2 did you follow the steps in the article provided or had you updated prior to receiving this information? Have your tried to disable and re-enable Notifications since updating?",software_issue
